"('fcv', 50534)",12
"('hbv', 51276)",12
"('tat', 51326)",12
"('19f', 51355)",12
"('ppmo', 51532)",12
"('aviation', 51676)",12
"('sapn', 51739)",12
"('hpv16', 51753)",12
"('ifr', 51770)",12
"('inequality', 51835)",12
"('hajj', 51860)",12
"('tgev', 51937)",12
"('camp', 52062)",12
"('rptec', 31)",11
"('scvme', 61)",11
"('itz', 353)",11
"('des', 858)",11
"('enclomiphene', 1161)",11
"('cc', 1423)",11
"('calves', 1593)",11
"('hfmd', 1819)",11
"('les', 1850)",11
"('een', 1874)",11
"('calves', 2058)",11
"('alprostadil', 2309)",11
"('mkk3', 2337)",11
"('calves', 2376)",11
"('fat1', 2649)",11
"('pullorum', 3384)",11
"('tgev', 3411)",11
"('des', 3713)",11
"('les', 4579)",11
"('3d8scfv', 4822)",11
"('een', 5317)",11
"('ifitm1', 5431)",11
"('mrv40l', 5467)",11
"('smarca2', 5835)",11
"('biochar', 6388)",11
"('ibv', 6600)",11
"('ci', 6658)",11
"('des', 6713)",11
"('calves', 6720)",11
"('dni', 7750)",11
"('cpv', 7808)",11
"('kiom', 8085)",11
"('los', 8106)",11
"('ibv', 9338)",11
"('astv', 9435)",11
"('bcg', 9649)",11
"('des', 9652)",11
"('jz', 10175)",11
"('ibv', 10290)",11
"('nme', 10547)",11
"('gme', 10547)",11
"('lmts', 11287)",11
"('nvhap', 12007)",11
"('cfli', 12090)",11
"('gloving', 12202)",11
"('afcm', 12574)",11
"('upr', 12802)",11
"('hzp3', 12918)",11
"('fa9', 12998)",11
"('hbv', 13681)",11
"('les', 14862)",11
"('calves', 14939)",11
"('een', 15384)",11
"('cd301', 15555)",11
"('mgl', 15555)",11
"('lariciresinol', 15934)",11
"('lyp', 16383)",11
"('kakkonto', 17030)",11
"('odr', 17093)",11
"('lapase', 17656)",11
"('eehv', 17731)",11
"('ibv', 17803)",11
"('mscl', 18572)",11
"('denv2', 18756)",11
"('calves', 19984)",11
"('stat1', 19989)",11
"('cag12', 20119)",11
"('les', 20169)",11
"('ctb', 20800)",11
"('calves', 21025)",11
"('polyq', 21046)",11
"('fez1', 21777)",11
"('hbv', 22814)",11
"('mscs', 22918)",11
"('feifn', 22974)",11
"('tat', 23123)",11
"('des', 23556)",11
"('tgev', 23599)",11
"('een', 24138)",11
"('cpv', 24223)",11
"('r93', 24823)",11
"('cspgs', 25074)",11
"('ikks', 25080)",11
"('tgev', 25340)",11
"('cpv', 25463)",11
"('atmuv', 26413)",11
"('itz', 26703)",11
"('ibv', 26937)",11
"('n63y', 27101)",11
"('casei', 27392)",11
"('c003', 27468)",11
"('rvls', 27680)",11
"('k4', 27748)",11
"('ibv', 28013)",11
"('ibv', 28433)",11
"('pilgrims', 28565)",11
"('ccr5', 28665)",11
"('papn', 28704)",11
"('japha', 29810)",11
"('ctb', 30064)",11
"('aki', 30206)",11
"('pilgrims', 30292)",11
"('mga', 30724)",11
"('ibv', 30809)",11
"('des', 31032)",11
"('calves', 31061)",11
"('rv', 31833)",11
"('hbv', 32828)",11
"('prins', 32920)",11
"('ibv', 32924)",11
"('ph1n1', 33069)",11
"('les', 33557)",11
"('rv', 33744)",11
"('lrf', 34118)",11
"('foxm1', 34930)",11
"('les', 34954)",11
"('sdc', 34980)",11
"('vdna', 35069)",11
"('rradt', 35299)",11
"('tgev', 35751)",11
"('sussenbach', 36675)",11
"('asc', 36921)",11
"('chry', 37150)",11
"('vgg', 37331)",11
"('ibv', 37366)",11
"('hea', 37407)",11
"('een', 37594)",11
"('calves', 38188)",11
"('pedvpt', 38827)",11
"('orthoquin', 39209)",11
"('calves', 39382)",11
"('lw', 39787)",11
"('pyr', 39867)",11
"('lvb', 40434)",11
"('pbca', 40599)",11
"('hbv', 40822)",11
"('kinetoplastids', 40997)",11
"('753004', 40997)",11
"('peis', 41350)",11
"('los', 42036)",11
"('ci', 42135)",11
"('des', 42146)",11
"('lss', 42348)",11
"('nudix', 42424)",11
"('osd', 42512)",11
"('hunov', 42888)",11
"('ibv', 42937)",11
"('musk', 42939)",11
"('bach1', 43410)",11
"('cbdvg', 43461)",11
"('ci', 43540)",11
"('gte', 43639)",11
"('drak2', 44105)",11
"('ccfrnas', 44765)",11
"('stat1', 44939)",11
"('iaps', 45048)",11
"('calves', 45139)",11
"('rosaceae', 45189)",11
"('compositae', 45189)",11
"('oshima', 45483)",11
"('npcs', 45639)",11
"('des', 45689)",11
"('hesitation', 45899)",11
"('cd16a', 45946)",11
"('tat', 46113)",11
"('cms', 46161)",11
"('los', 46212)",11
"('sl1', 46493)",11
"('rtx', 46538)",11
"('tgev', 46600)",11
"('prohnp1', 46720)",11
"('dmba', 46829)",11
"('ccr5', 46966)",11
"('cd157', 47027)",11
"('sl1', 47202)",11
"('ibv', 47359)",11
"('rpiseq', 47543)",11
"('pgar', 47614)",11
"('nmi', 47650)",11
"('fpies', 47770)",11
"('pprv', 47806)",11
"('pancreatic', 47850)",11
"('ph1n1', 47972)",11
"('rabv', 48340)",11
"('ak', 48612)",11
"('rv', 49009)",11
"('tfs', 49468)",11
"('sam', 49482)",11
"('gno', 49661)",11
"('hbv', 49737)",11
"('cpvs', 49765)",11
"('hfnc', 49873)",11
"('ifitm1', 49879)",11
"('p2y', 49956)",11
"('rpa', 49991)",11
"('chloroplast', 50141)",11
"('les', 51041)",11
"('lc16m8', 51164)",11
"('ephrin', 51279)",11
"('los', 51321)",11
"('crd', 51326)",11
"('ngf', 51612)",11
"('islets', 51836)",11
"('ab', 51853)",11
"('ifitm1', 51868)",11
"('nsp1', 51988)",11
"('cdc2s', 52031)",11
"('formation', 52032)",11
"('calves', 52046)",11
"('cc', 52051)",11
"('rv', 166)",10
"('purma', 347)",10
"('des', 597)",10
"('ttmv', 1667)",10
"('drak2', 2159)",10
"('ibv', 2366)",10
"('99m', 2928)",10
"('bncs', 3165)",10
"('mtic', 3406)",10
"('tgev', 4118)",10
"('f31', 4239)",10
"('prp', 4478)",10
"('pirb', 4537)",10
"('prds', 5189)",10
"('mrv40s', 5467)",10
"('rvfv', 5667)",10
"('calves', 5862)",10
"('epf', 5918)",10
"('ab', 6060)",10
"('fcv', 6086)",10
"('cpv', 6332)",10
"('calves', 6399)",10
"('ibv', 6459)",10
"('calves', 6842)",10
"('qki', 7236)",10
"('crystallin', 7567)",10
"('gmca', 7741)",10
"('upr', 7929)",10
"('een', 8008)",10
"('tbx2', 8185)",10
"('shp', 8799)",10
"('bieneusi', 8852)",10
"('rv', 9597)",10
"('oryx', 9600)",10
"('3xtg', 9727)",10
"('nsp1', 10271)",10
"('des', 10672)",10
"('pfv', 10705)",10
"('formation', 10906)",10
"('hace1', 11053)",10
"('les', 11174)",10
"('erc', 11224)",10
"('des', 12041)",10
"('pecking', 12053)",10
"('rv', 12149)",10
"('aki', 12457)",10
"('swl', 12677)",10
"('imha', 12990)",10
"('ibv', 12993)",10
"('ibv', 13318)",10
"('ane', 13533)",10
"('formation', 13689)",10
"('hpv16', 14520)",10
"('bsep', 14819)",10
"('gvn', 14863)",10
"('tp1', 15113)",10
"('tp2', 15113)",10
"('orns', 15160)",10
"('rv', 15256)",10
"('gldc', 15269)",10
"('calves', 15469)",10
"('formation', 15707)",10
"('les', 16126)",10
"('gm2', 16177)",10
"('tat', 16316)",10
"('los', 16433)",10
"('lycopene', 16596)",10
"('les', 16751)",10
"('les', 16930)",10
"('biofilm', 17010)",10
"('tgev', 17034)",10
"('cc', 17236)",10
"('rv', 17575)",10
"('psilencer', 17738)",10
"('ci', 18014)",10
"('aps', 18018)",10
"('des', 18084)",10
"('icis', 18084)",10
"('glucopyranuronosyl', 18358)",10
"('ripk1', 18614)",10
"('ci', 18620)",10
"('moc', 18813)",10
"('ci', 19121)",10
"('ci', 19196)",10
"('muscle', 19205)",10
"('les', 19506)",10
"('u7', 19706)",10
"('hyhqw', 19801)",10
"('nsp1', 20686)",10
"('dendou', 20692)",10
"('rv', 21111)",10
"('calves', 21181)",10
"('exoskeleton', 21228)",10
"('wenxiang', 21549)",10
"('dcl', 22125)",10
"('bcg', 22238)",10
"('ibv', 22270)",10
"('tim', 22723)",10
"('hbv', 22931)",10
"('shapu', 23031)",10
"('ccb', 23331)",10
"('ctsi', 23469)",10
"('ibv', 23518)",10
"('iabp', 23644)",10
"('p100c4', 24333)",10
"('calves', 24510)",10
"('masp', 24630)",10
"('bieneusi', 24641)",10
"('tsf', 25228)",10
"('rv', 25313)",10
"('rhtrs1', 25554)",10
"('rv', 25958)",10
"('calves', 26222)",10
"('upr', 26415)",10
"('calves', 26440)",10
"('paraphasias', 26536)",10
"('hernias', 26594)",10
"('les', 26688)",10
"('benserazide', 27176)",10
"('rv', 27338)",10
"('penk', 27347)",10
"('ucbt', 27368)",10
"('mjltl2', 27376)",10
"('c052', 27468)",10
"('foscc', 27735)",10
"('rv', 27788)",10
"('rgst', 27854)",10
"('nb', 28160)",10
"('n041', 28281)",10
"('ifitm1', 28307)",10
"('bagv', 28486)",10
"('ibv', 28641)",10
"('dux4', 28726)",10
"('des', 28747)",10
"('ebna3c', 28790)",10
"('diapause', 29453)",10
"('foetale', 30080)",10
"('een', 30246)",10
"('cish', 30312)",10
"('bmem', 30365)",10
"('asc', 30365)",10
"('tgev', 30550)",10
"('hpyv6', 30784)",10
"('evw', 30814)",10
"('des', 31080)",10
"('calves', 31657)",10
"('cc', 31780)",10
"('677021', 31780)",10
"('fibronectin', 31917)",10
"('pdac', 32625)",10
"('enteroids', 32756)",10
"('2sbs', 32988)",10
"('ifit1', 33144)",10
"('spt', 33215)",10
"('cpv', 33775)",10
"('trach', 33967)",10
"('ibv', 34128)",10
"('ibv', 34225)",10
"('papn', 34258)",10
"('emetine', 34739)",10
"('thv', 34844)",10
"('akute', 35085)",10
"('smes', 35205)",10
"('rvfv', 35244)",10
"('ci', 35324)",10
"('mdi', 35544)",10
"('zbtrim25', 35749)",10
"('rpa', 35878)",10
"('ded1p', 36365)",10
"('enr', 36666)",10
"('pieniazek', 36675)",10
"('ectrim13', 36745)",10
"('tgev', 36889)",10
"('bzip60', 37197)",10
"('dia', 37407)",10
"('carborane', 37589)",10
"('ntz', 37606)",10
"('srnase', 37853)",10
"('nfv', 38365)",10
"('des', 38473)",10
"('c552', 38948)",10
"('ken', 39288)",10
"('ibv', 39404)",10
"('ica', 39440)",10
"('ercc1', 39793)",10
"('ui', 39842)",10
"('rhifitm3', 40106)",10
"('des', 40137)",10
"('gtpv', 40163)",10
"('cssa', 40252)",10
"('hepis', 40257)",10
"('ttf', 40377)",10
"('calves', 40755)",10
"('plt', 40928)",10
"('financement', 41042)",10
"('cirdc', 41279)",10
"('les', 41338)",10
"('92t', 41342)",10
"('des', 41749)",10
"('sgta', 41829)",10
"('sns', 41832)",10
"('hbv', 41865)",10
"('ecl', 41897)",10
"('des', 41951)",10
"('rpa', 41962)",10
"('cpv', 42160)",10
"('sya', 42301)",10
"('1502', 42396)",10
"('hiltonol', 42432)",10
"('prp', 43116)",10
"('ifit5', 43310)",10
"('cbdvgs', 43461)",10
"('ipf', 43685)",10
"('gusqs1', 43965)",10
"('vics', 44069)",10
"('hsmpd', 44458)",10
"('ibv', 44520)",10
"('eic', 44548)",10
"('olefinic', 44618)",10
"('befv', 44676)",10
"('fibronectin', 44863)",10
"('ttsuv1', 44920)",10
"('t7g10', 45567)",10
"('calves', 45738)",10
"('mnmc', 45926)",10
"('surfactin', 46037)",10
"('ibv', 46067)",10
"('des', 46118)",10
"('c3n4', 46151)",10
"('calves', 46194)",10
"('cgrp', 46538)",10
"('ccr5', 46594)",10
"('cpg', 46777)",10
"('cpv', 46811)",10
"('maoto', 46915)",10
"('stat1', 46932)",10
"('des', 47060)",10
"('nvhap', 47067)",10
"('pgy', 47111)",10
"('acgme', 47111)",10
"('des', 47209)",10
"('ccr1', 47540)",10
"('laiv', 47724)",10
"('strem', 47958)",10
"('osteoclast', 48487)",10
"('23s', 48980)",10
"('falcipain', 48992)",10
"('tgev', 49073)",10
"('lav', 49126)",10
"('mphi', 49127)",10
"('nhc', 49291)",10
"('gexp', 49509)",10
"('denv2', 49691)",10
"('osteonecrosis', 49740)",10
"('aps', 49865)",10
"('asc', 49988)",10
"('rv', 50027)",10
"('marylation', 50121)",10
"('calves', 50136)",10
"('rvfv', 50176)",10
"('tba', 50313)",10
"('gp73', 50340)",10
"('shv', 50439)",10
"('ringworm', 50439)",10
